home_team,visitor_team,home_points,visitor_ORtg,home_ORtg,visitor_DRtg,home_DRtg,visitor_ts%,home_ts%,home_win
Washington Wizards,Los Angeles Lakers,119.0,111.76920137562094,112.73209549071619,113.67978601452045,110.83743842364531,0.5753343823760818,0.5636604774535809,1
Utah Jazz,Cleveland Cavaliers,122.0,98.56630824372759,119.46729338033686,121.46555157307846,96.94477085781433,0.6078094302554028,0.5915438324282389,1
Toronto Raptors,Philadelphia 76ers,104.0,97.22757027339239,100.1926782273603,100.11551790527533,97.30250481695568,0.5496299521114497,0.5371900826446281,1
Orlando Magic,Atlanta Hawks,126.0,117.04119850187267,121.15384615384615,117.97752808988764,120.1923076923077,0.6079766536964981,0.5943396226415094,1
Milwaukee Bucks,New Orleans Pelicans,119.0,119.0033469691335,113.72324159021407,110.63592413536631,122.32415902140671,0.5841548010222709,0.628698224852071,0
Portland Trail Blazers,Oklahoma City Thunder,123.0,114.93161094224924,123.94195888754535,116.83130699088147,121.92664248286982,0.580168776371308,0.6324557795146031,1
Dallas Mavericks,Minnesota Timberwolves,116.0,104.37179992122883,118.8037689471528,114.21819614021267,108.56206472757066,0.532342306147047,0.6470325747434181,1
San Antonio Spurs,Houston Rockets,105.0,120.81060015588466,103.59116022099448,102.29929851909587,122.33622730860301,0.5759940542549238,0.5746497373029772,0
Los Angeles Lakers,Phoenix Suns,130.0,106.6010660106601,130.67953357458785,133.25133251332514,104.5436268596703,0.5021243723445346,0.6879762912785774,1
Charlotte Hornets,Sacramento Kings,119.0,117.21680420105025,110.062893081761,111.59039759939986,115.61228264890862,0.5752945508100147,0.5660197869101978,0
Utah Jazz,Detroit Pistons,111.0,150.21459227467813,109.51065509076558,132.3319027181688,124.30939226519338,0.6782945736434108,0.5475532754538279,0
Golden State Warriors,New York Knicks,132.0,94.87283003633428,137.90221479314667,133.22567622123537,98.20309235269536,0.46497823506133756,0.8278976417461114,1
Chicago Bulls,Miami Heat,103.0,122.18858131487889,107.7856843867727,111.37543252595154,118.25031393888656,0.6385623869801085,0.6163235998085208,0
Washington Wizards,Phoenix Suns,110.0,117.26857617268575,113.07565789473684,114.15525114155251,116.1595394736842,0.5803204601479047,0.5712505193186539,0
Memphis Grizzlies,Denver Nuggets,105.0,87.5,105.80411124546553,100.96153846153845,91.6968964127368,0.455,0.5817819148936171,1
Detroit Pistons,Philadelphia 76ers,113.0,91.46341463414633,107.66006097560974,111.13296616837135,88.60518292682926,0.4528632645111024,0.6013197105151128,1
Milwaukee Bucks,Cleveland Cavaliers,114.0,107.8112286411717,113.2300357568534,115.94792514239221,105.28406833531983,0.5445951500205508,0.6150194216659473,1
Golden State Warriors,Brooklyn Nets,143.0,109.66614906832297,134.9056603773585,138.7810559006211,106.60377358490567,0.6206063268892794,0.7606382978723404,1
Toronto Raptors,New York Knicks,106.0,122.93298520452566,114.3720328010358,115.3176675369887,121.92490289167026,0.6732602478551001,0.5111882716049382,0
Indiana Pacers,Boston Celtics,112.0,112.5,107.73374374759524,107.6923076923077,112.54328587918432,0.5223214285714286,0.5492349941153394,0
Chicago Bulls,Atlanta Hawks,108.0,105.72856593617838,109.44466963923793,103.80622837370241,111.4714227807053,0.5609955120359037,0.56438127090301,0
Orlando Magic,Houston Rockets,110.0,112.09895632006183,104.24564063684609,106.30073444143795,109.93176648976497,0.6074570590699623,0.5212282031842305,0
Portland Trail Blazers,Oklahoma City Thunder,101.0,101.03092783505154,107.49255002128567,104.1237113402062,104.29970200085144,0.5568181818181818,0.6087270973963357,1
Dallas Mavericks,Minnesota Timberwolves,99.0,110.16949152542372,106.58914728682171,104.87288135593221,111.9724375538329,0.5816554809843401,0.5697513812154696,0
Los Angeles Lakers,Sacramento Kings,134.0,109.76948408342481,125.0,122.57592389315771,111.94029850746267,0.5590756615728663,0.6893004115226338,1
Charlotte Hornets,LA Clippers,126.0,92.82178217821782,115.85141596175063,111.38613861386138,96.5428466347922,0.5761633011413521,0.6013745704467354,1
San Antonio Spurs,New Orleans Pelicans,126.0,112.62995764343474,120.13729977116705,121.29380053908356,111.55606407322655,0.5686236391912909,0.618374558303887,1
Washington Wizards,Utah Jazz,120.0,114.00651465798046,123.10217480508823,122.1498371335505,114.89536315141567,0.5879882402351954,0.6705409029950826,1
San Antonio Spurs,Orlando Magic,133.0,104.82374768089053,126.76324818909646,123.37662337662339,107.70110560426991,0.5897703549060543,0.6338162409454823,1
LA Clippers,Philadelphia 76ers,119.0,117.3322354878551,123.80357885975863,122.47838616714697,118.60174781523096,0.6053525913338997,0.6529850746268656,1
Toronto Raptors,Cleveland Cavaliers,107.0,120.16293279022403,107.08566853482786,108.96130346232178,118.09447558046438,0.6614349775784754,0.5820278503046127,0
Detroit Pistons,Atlanta Hawks,130.0,102.37909516380654,120.6384558277654,126.75507020280811,97.43875278396436,0.5118954758190327,0.6325418450759049,1
Milwaukee Bucks,Brooklyn Nets,118.0,101.2965964343598,119.57843534657478,119.52998379254458,101.33765707336846,0.506482982171799,0.6298035866780529,1
Chicago Bulls,New York Knicks,117.0,123.63788767812238,124.5741056218058,122.59010896898575,125.63884156729131,0.6055008210180625,0.579667063020214,0
Minnesota Timberwolves,Boston Celtics,121.0,105.37509667440061,116.79536679536679,116.97602474864657,105.21235521235522,0.4890524048815506,0.6198770491803279,1
Dallas Mavericks,Houston Rockets,106.0,116.27906976744187,107.20064724919094,110.04983388704319,113.2686084142395,0.6000857265323618,0.5768393556813235,0
New Orleans Pelicans,Oklahoma City Thunder,125.0,105.78512396694215,104.51505016722409,103.30578512396693,107.02341137123746,0.5663716814159292,0.5600358422939068,0
Indiana Pacers,Miami Heat,108.0,113.08068459657703,112.31281198003329,110.02444987775061,115.43261231281198,0.5486358244365362,0.6056527590847914,0
Portland Trail Blazers,Denver Nuggets,120.0,107.60257441673372,120.67578439259856,120.67578439259856,107.60257441673372,0.5787537862397231,0.609508329947176,1
Washington Wizards,Sacramento Kings,111.0,125.75452716297787,107.18424101969872,111.67002012072433,120.70297412128235,0.6287726358148893,0.5631087662337663,0
Memphis Grizzlies,Phoenix Suns,100.0,122.02264740335806,99.28514694201748,97.61811792268645,124.10643367752185,0.6349045103616416,0.46416635722242855,0
Charlotte Hornets,Los Angeles Lakers,130.0,125.60929883764528,121.5862326973438,121.85976752905884,125.32734754956978,0.6589299763965382,0.6377551020408163,0
Philadelphia 76ers,New York Knicks,112.0,127.29995721009841,120.74169900819318,119.8117244330338,128.28805519620525,0.6103816167418957,0.6238859180035651,0
Los Angeles Lakers,Dallas Mavericks,124.0,121.05263157894737,126.42740619902122,130.5263157894737,117.25122349102774,0.6052631578947368,0.6590136054421769,1
Milwaukee Bucks,Boston Celtics,139.0,114.5631067961165,135.10886469673406,134.95145631067962,114.69673405909799,0.6145833333333334,0.7248644138506467,1
Memphis Grizzlies,Golden State Warriors,123.0,103.37632776934751,110.61151079136691,116.65402124430958,98.02158273381295,0.5320187426786411,0.5736940298507462,1
Phoenix Suns,Denver Nuggets,128.0,113.67770098217534,119.13626209977662,116.40596580574754,116.3440059568131,0.573604992657856,0.6069802731411229,1
LA Clippers,Detroit Pistons,131.0,121.40902872777018,116.17594891805605,112.00410396716825,125.93118126995388,0.6176061238691718,0.6312644564379336,0
Brooklyn Nets,Cleveland Cavaliers,117.0,128.60082304526748,117.61158021712907,120.37037037037037,125.65339766787294,0.6565126050420168,0.6537773804202056,0
Minnesota Timberwolves,Miami Heat,113.0,107.2961373390558,113.95724082291248,110.22239563012096,110.93182734973782,0.5212282031842305,0.6634570220760921,1
Houston Rockets,Chicago Bulls,118.0,131.37099960489925,112.72449369507069,116.55472145397077,127.05387848681696,0.6568549980244963,0.5918940609951846,0
Indiana Pacers,New Orleans Pelicans,113.0,92.48210023866348,114.37246963562752,112.37072394590295,94.12955465587045,0.4624105011933174,0.6154684095860566,1
Utah Jazz,San Antonio Spurs,126.0,110.9494361586031,115.30014641288433,114.58712259003275,111.6398243045388,0.5982738328756375,0.5561440677966102,1
Charlotte Hornets,Portland Trail Blazers,124.0,109.36895083236547,113.76146788990826,120.01548586914441,103.6697247706422,0.5746541903986981,0.543859649122807,1
Philadelphia 76ers,Washington Wizards,116.0,108.14497272018706,111.92589733693555,113.01636788776305,107.10150521034349,0.5626520681265207,0.594018844735764,1
Los Angeles Lakers,Orlando Magic,110.0,131.6326530612245,107.33801717408274,112.24489795918366,125.87822014051523,0.6789473684210526,0.5642183011899876,0
LA Clippers,Toronto Raptors,113.0,127.25779967159279,114.00322841000808,115.9688013136289,125.10088781275222,0.6496227996647108,0.5479053529868114,0
Atlanta Hawks,Indiana Pacers,129.0,103.74954495813616,126.76886792452831,117.4008008736804,112.02830188679245,0.548710050057759,0.6338443396226415,1
Houston Rockets,Boston Celtics,126.0,98.91388673390225,122.1403644823575,122.18774243599688,98.87553315238465,0.5043512658227848,0.6227758007117438,1
San Antonio Spurs,Oklahoma City Thunder,130.0,113.27503974562798,124.80798771121353,129.1732909379968,109.44700460829493,0.572059413890004,0.6181057436287563,1
Phoenix Suns,Memphis Grizzlies,108.0,117.96904492261228,102.85714285714285,101.92525481313703,119.04761904761905,0.5898452246130614,0.5510204081632653,0
New York Knicks,Dallas Mavericks,126.0,113.59369132557266,118.24324324324324,118.2876455125798,113.55105105105106,0.5788365862992729,0.5547728073265235,1
Denver Nuggets,Sacramento Kings,106.0,114.88409922732818,107.89902280130295,107.76738511590078,115.02442996742673,0.6252766710934041,0.5564888702225956,0
Charlotte Hornets,Golden State Warriors,110.0,94.97105643994212,101.85185185185186,99.49348769898697,97.22222222222221,0.4973474801061008,0.5339805825242718,1
Phoenix Suns,Washington Wizards,127.0,107.00797314309693,135.04891535516802,133.23541754091482,108.46448319863886,0.5407124681933843,0.67524457677584,1
Orlando Magic,Detroit Pistons,121.0,101.40562248995984,123.51980400163332,121.4859437751004,103.10330747243772,0.5174180327868853,0.6052420968387354,1
Brooklyn Nets,Atlanta Hawks,107.0,108.34670947030496,109.76610586787032,107.34349919743178,110.7919573245794,0.5061867266591675,0.5912908930150309,0
Los Angeles Lakers,Miami Heat,112.0,103.11447811447812,110.23622047244095,117.84511784511784,96.45669291338584,0.49474959612277863,0.6698564593301436,1
Milwaukee Bucks,Chicago Bulls,119.0,101.61870503597122,102.51550654720883,107.01438848920863,97.34665747760165,0.5370722433460076,0.47952933591231467,1
Minnesota Timberwolves,New Orleans Pelicans,119.0,111.404833836858,115.44431509507179,112.3489425981873,114.47419480015522,0.5904723779023219,0.6128965801400906,1
Utah Jazz,Golden State Warriors,112.0,105.02552021986651,107.23860589812332,109.93325480957989,102.45116813481425,0.5410598705501618,0.5466614603670441,1
Denver Nuggets,Sacramento Kings,127.0,124.75247524752476,124.60753532182103,125.74257425742574,123.62637362637363,0.63,0.683383555746879,1
Oklahoma City Thunder,Charlotte Hornets,121.0,109.9649669131958,110.76528744049799,117.75009731413,103.44196265104357,0.5839189747829682,0.5589430894308943,1
Cleveland Cavaliers,Indiana Pacers,135.0,126.96493349455866,136.6396761133603,136.03385731559857,127.53036437246963,0.6685059422750425,0.6440839694656488,1
Memphis Grizzlies,Toronto Raptors,106.0,121.97621976219762,105.83067092651757,108.6510865108651,118.80990415335464,0.5583708708708709,0.523922499011467,0
LA Clippers,Boston Celtics,116.0,108.1825334382376,115.81469648562302,114.08339889850512,109.82428115015975,0.546285260230433,0.6094997898276587,1
New York Knicks,San Antonio Spurs,122.0,115.2766639935846,117.715167888846,122.2935044105854,110.96101891161713,0.5706629614926558,0.58857583944423,1
Houston Rockets,Dallas Mavericks,129.0,108.57142857142857,124.90317583268784,122.85714285714286,110.37955073586367,0.5588235294117647,0.6306218224481814,1
Washington Wizards,Orlando Magic,100.0,108.14249363867683,92.5925925925926,90.87604507451836,110.18518518518519,0.5558669656203288,0.5813953488372093,0
Los Angeles Lakers,Atlanta Hawks,121.0,120.59369202226344,112.12008895478132,112.24489795918369,120.45959970348406,0.5919854280510018,0.5821785989222479,0
Phoenix Suns,Toronto Raptors,113.0,107.83907092492741,114.00322841000808,117.17129821650767,104.9233252623083,0.5625270445694505,0.6964990138067061,1
Detroit Pistons,Chicago Bulls,132.0,117.29622266401591,132.5833668139815,131.2127236580517,118.52149457613498,0.5983772819472617,0.6835128417564209,1
Minnesota Timberwolves,Milwaukee Bucks,123.0,105.04976041282714,113.93108558725453,113.34316255068191,105.59466469062615,0.5301339285714286,0.5749813014210919,1
Philadelphia 76ers,New Orleans Pelicans,127.0,112.79657720731234,126.14223281684545,123.49280435628161,115.21652761223677,0.6051752921535893,0.749881908360888,1
Miami Heat,Denver Nuggets,124.0,118.19626539531187,119.00191938579654,123.16249503377034,114.20345489443378,0.6944444444444444,0.6187624750499002,1
Portland Trail Blazers,Golden State Warriors,118.0,116.37572734829592,117.85856971634038,122.61014131338321,111.86576108669597,0.558659217877095,0.5834651898734177,1
Utah Jazz,Sacramento Kings,126.0,120.93653250773994,122.09302325581395,121.90402476780187,121.12403100775194,0.6354209028060187,0.6481481481481481,1
LA Clippers,Indiana Pacers,131.0,124.09316533027872,130.011909487892,125.04772814051164,129.01945216355696,0.6450972608177848,0.7061233290211297,1
Brooklyn Nets,Charlotte Hornets,106.0,119.13986826811313,105.61976883220407,102.67338240991863,122.55878836189717,0.5843785632839225,0.5998189225894069,0
Dallas Mavericks,San Antonio Spurs,125.0,129.78986402966626,132.6400679117148,128.75978574371652,133.7011884550085,0.6358498183286233,0.6562368752624947,0
Cleveland Cavaliers,Chicago Bulls,102.0,105.5760557605576,102.65700483091787,104.55104551045511,103.6634460547504,0.5624726955002184,0.5462724935732648,0
New York Knicks,Houston Rockets,88.0,107.87055533359968,89.72267536704732,87.89452656811825,110.11419249592169,0.6198347107438016,0.42275172943889316,0
Detroit Pistons,Minnesota Timberwolves,104.0,115.49183592194345,103.66826156299842,103.54440461967344,115.62998405103669,0.6141465480728505,0.5132254243979472,0
New Orleans Pelicans,Memphis Grizzlies,116.0,93.79643387815749,103.71959942775393,107.72659732540862,90.30758226037196,0.49665617623918173,0.5428678397603893,1
Philadelphia 76ers,Oklahoma City Thunder,96.0,111.99844176081028,91.01251422070534,93.49435138293728,109.02540766021995,0.5654996066089693,0.4507888805409466,0
Miami Heat,Utah Jazz,123.0,125.54802710243125,118.04222648752398,122.55878836189717,120.92130518234165,0.6277401355121562,0.601761252446184,0
Sacramento Kings,Memphis Grizzlies,118.0,106.3410791650256,112.81070745697896,116.18747538400945,103.2504780114723,0.48842257597684513,0.5750487329434698,1
Boston Celtics,Denver Nuggets,123.0,107.85075787019042,120.73027090694937,119.51029926156238,108.95170789163721,0.6385181776346065,0.6219660194174758,1
Washington Wizards,Milwaukee Bucks,95.0,112.81070745697896,88.75186846038864,90.82217973231359,110.23916292974589,0.5750487329434698,0.47011084718923196,0
Phoenix Suns,New York Knicks,102.0,94.31818181818183,109.58315427589172,115.90909090909092,89.17060593038248,0.48823529411764705,0.5661634103019538,1
Chicago Bulls,Cleveland Cavaliers,145.0,123.16176470588236,130.67772170151406,133.27205882352942,120.76423936553712,0.5992844364937389,0.6593306656966169,1
Los Angeles Lakers,Charlotte Hornets,115.0,108.26771653543305,102.49554367201425,102.89906943450251,107.84313725490196,0.5720499243570347,0.5414312617702448,0
New Orleans Pelicans,Philadelphia 76ers,120.0,109.5538886695618,120.24048096192385,118.43663639952626,111.22244488977957,0.5644833197721726,0.646551724137931,1
Toronto Raptors,Indiana Pacers,122.0,111.28465443186255,121.85377546943667,119.09410386567747,113.8633639632441,0.5457679050172348,0.6032436708860759,1
San Antonio Spurs,Brooklyn Nets,139.0,97.5378787878788,128.7991104521868,131.62878787878788,95.44106745737582,0.5170682730923695,0.6624094548227221,1
Denver Nuggets,Minnesota Timberwolves,124.0,111.13336003203844,128.099173553719,124.14897877452944,114.6694214876033,0.5612864077669903,0.62124248496994,1
Dallas Mavericks,Houston Rockets,106.0,114.71682513435304,110.46269278866194,109.54940057875156,115.6731971654856,0.5856901646264246,0.5523134639433097,0
Atlanta Hawks,Golden State Warriors,143.0,110.53621825023518,114.62007053542803,112.10410787080589,113.01699262584162,0.5358771663119489,0.5872207621550591,1
Detroit Pistons,Portland Trail Blazers,135.0,95.15260323159784,120.49268118529098,121.18491921005385,94.60906818993217,0.5331991951710261,0.6747301079568173,1
Miami Heat,LA Clippers,100.0,117.07109408258833,105.75296108291032,106.42826734780758,116.32825719120135,0.6710590531966812,0.5232314776056928,0
Boston Celtics,Oklahoma City Thunder,150.0,104.76361031518624,139.35340022296543,134.31232091690543,108.69565217391303,0.5432763744427934,0.7378984651711924,1
Washington Wizards,Milwaukee Bucks,123.0,108.15467075038285,119.27851047323506,117.72588055130169,109.58107059736228,0.5256791961295124,0.5741224794622852,1
Sacramento Kings,Utah Jazz,115.0,111.68384879725086,109.60731986275256,109.77472317678503,111.51353412123524,0.5805875347360063,0.6122231686541737,0
Phoenix Suns,Cleveland Cavaliers,90.0,92.51471825063078,93.82819015846539,94.61732548359966,91.74311926605505,0.505050505050505,0.5060728744939271,1
Memphis Grizzlies,Charlotte Hornets,107.0,122.93543543543544,94.45621468926554,100.41291291291292,115.64265536723164,0.6264345830145371,0.48512876314834963,0
Indiana Pacers,Philadelphia 76ers,129.0,120.3668322506687,121.19503945885006,123.23270920901794,118.37655016910935,0.5850668647845467,0.6059751972942503,1
Oklahoma City Thunder,Orlando Magic,126.0,114.04204680682268,122.75915822291503,124.95041650138833,112.04208885424785,0.593762907889302,0.6137957911145752,1
San Antonio Spurs,New York Knicks,117.0,108.11836115326253,115.33911671924291,110.96358118361154,112.38170347003155,0.5405918057663126,0.626070205479452,1
Milwaukee Bucks,Toronto Raptors,101.0,86.81135225375625,86.91910499139415,84.30717863105176,89.50086058519793,0.4166666666666667,0.4990118577075099,0
Portland Trail Blazers,Minnesota Timberwolves,113.0,107.24403075677861,113.59067149175712,114.32618373128287,106.55408122235626,0.5770905923344948,0.6044073598630723,1
Houston Rockets,New Orleans Pelicans,119.0,107.5268817204301,117.96193497224425,118.47869374751095,107.0578905630452,0.5376344086021505,0.5957148578293953,1
Brooklyn Nets,Chicago Bulls,121.0,106.9110347460863,113.89307228915663,115.5021000381825,105.42168674698796,0.5972696245733788,0.6035514764565044,1
Miami Heat,Los Angeles Lakers,112.0,106.65362035225047,108.48508330104612,109.58904109589041,105.57923285548239,0.578556263269639,0.5372217958557176,1
Atlanta Hawks,Sacramento Kings,117.0,118.9532117367169,113.9462407479548,115.97938144329898,116.8679392286716,0.6007208650380457,0.624466268146883,0
Detroit Pistons,Golden State Warriors,119.0,123.73225152129818,117.68196202531644,120.6896551724138,120.64873417721518,0.6517094017094017,0.5826478652565609,0
Memphis Grizzlies,Orlando Magic,115.0,121.54150197628456,108.36788541274029,113.63636363636363,115.90652091971351,0.6327160493827161,0.5630630630630631,0
Boston Celtics,Dallas Mavericks,95.0,122.77227722772277,96.30981346309814,94.05940594059405,125.70965125709652,0.6138613861386139,0.48648095043015155,0
Utah Jazz,Houston Rockets,114.0,125.43086939869784,112.6037139470565,109.15358100344696,129.39549585144212,0.6332173240525909,0.5575117370892019,0
LA Clippers,Denver Nuggets,122.0,90.78212290502793,119.6078431372549,121.70790103751,89.2156862745098,0.4631514657980456,0.5980392156862745,1
Chicago Bulls,Philadelphia 76ers,112.0,132.7433628318584,117.30205278592373,117.99410029498524,131.96480938416423,0.6305044035228182,0.6121556624398775,0
Portland Trail Blazers,Indiana Pacers,108.0,93.11512415349887,100.48381094157052,101.58013544018058,92.11016002977298,0.5139119601328904,0.5321245565628695,1
Brooklyn Nets,New Orleans Pelicans,102.0,106.93069306930694,105.37190082644628,100.99009900990099,111.5702479338843,0.5454545454545454,0.5437100213219617,0
New York Knicks,Toronto Raptors,108.0,119.91434689507494,114.35832274459973,115.63169164882225,118.59381617958493,0.5691056910569106,0.5717916137229987,0
Detroit Pistons,San Antonio Spurs,121.0,105.37509667440061,119.23531730390225,116.97602474864657,107.4103271580607,0.5895716140199048,0.602109872611465,1
Washington Wizards,Oklahoma City Thunder,127.0,106.63047692904226,122.30354391371341,123.10973245443971,105.93220338983052,0.5280337941628265,0.6695487136229439,1
Charlotte Hornets,Milwaukee Bucks,109.0,138.60988348734432,106.48690894880812,109.4817195660908,134.81828839390386,0.7296954314720812,0.4938383472272563,0
LA Clippers,Minnesota Timberwolves,128.0,110.83269082498073,123.21909896033887,123.3616037008481,110.70465922217944,0.6132679180887372,0.572041473006793,1
Cleveland Cavaliers,Denver Nuggets,121.0,117.23838471558837,132.85024154589374,131.3504125054277,118.57707509881423,0.5926251097453906,0.5926724137931034,1
Miami Heat,Phoenix Suns,96.0,105.05050505050507,96.34684865515857,96.96969696969697,104.37575270975512,0.5591397849462365,0.5237887385421214,0
Atlanta Hawks,Los Angeles Lakers,130.0,102.6657060518732,117.455728225515,117.07492795389047,102.99963859775929,0.5697720911635346,0.6150643451930355,1
Boston Celtics,San Antonio Spurs,116.0,112.91526689063083,106.50018362100624,108.24934677118327,111.09070877708409,0.5698944988696307,0.5635445005829771,0
New Orleans Pelicans,Dallas Mavericks,127.0,113.9018691588785,118.24953445065177,123.63707165109035,108.93854748603351,0.6448412698412699,0.5804387568555759,1
Utah Jazz,Chicago Bulls,126.0,117.90567545963229,121.24711316397227,125.89928057553956,113.54888375673595,0.607746188710342,0.6242568370986921,1
Orlando Magic,Golden State Warriors,101.0,112.48043818466354,99.4486018117369,98.78716744913929,113.2335565183143,0.5913204442616208,0.517630176301763,0
Los Angeles Lakers,Sacramento Kings,134.0,131.68086754453913,129.4435857805255,129.7443841982959,131.3755795981453,0.6648416112631991,0.6941566514711978,0
Philadelphia 76ers,Detroit Pistons,111.0,113.97331356560414,106.60776027660393,102.85396590066715,118.13292354975029,0.6479140328697851,0.5330388013830196,0
Portland Trail Blazers,Toronto Raptors,117.0,104.20801905518063,110.08656379375235,116.11750694720126,98.79563417388032,0.5059753276792598,0.6339401820546163,1
Charlotte Hornets,Indiana Pacers,116.0,101.35135135135135,110.60259344012205,105.91672753834915,105.83524027459954,0.5466903073286052,0.5806968362034441,1
Brooklyn Nets,Miami Heat,101.0,106.82865521575198,105.64853556485356,105.78131545873481,106.69456066945607,0.5126658624849215,0.6113801452784504,0
Utah Jazz,Memphis Grizzlies,123.0,108.57563489142437,111.13118901337187,113.17629738682369,106.61366100469823,0.528295128939828,0.6296068796068796,1
Dallas Mavericks,Oklahoma City Thunder,120.0,110.32388663967612,124.37810945273631,121.45748987854252,112.97678275290215,0.5250481695568401,0.6558810668998688,1
Minnesota Timberwolves,Houston Rockets,96.0,100.38610038610038,96.30818619582664,92.66409266409266,104.3338683788122,0.5439330543933055,0.535236396074933,0
Cleveland Cavaliers,Phoenix Suns,98.0,113.31444759206799,101.575456053068,99.15014164305948,116.08623548922057,0.6303466906798739,0.5732335049134301,0
Atlanta Hawks,LA Clippers,108.0,113.54420113544201,108.21643286573146,109.48905109489051,112.2244488977956,0.5154639175257731,0.5521472392638037,0
New Orleans Pelicans,Washington Wizards,112.0,128.25495530509133,107.0336391437309,108.82238631947143,126.1467889908257,0.7339857651245552,0.5251312828207052,0
Chicago Bulls,Boston Celtics,107.0,102.86783042394016,113.63636363636364,111.18038237738988,105.14018691588785,0.5143391521197008,0.5805121527777778,1
Milwaukee Bucks,New York Knicks,107.0,112.48479935143898,108.16821674080063,108.43129306850426,112.21188839466237,0.5060175054704595,0.5520016508460586,0
San Antonio Spurs,Memphis Grizzlies,121.0,103.29067641681901,114.10788381742738,110.6032906764168,106.5635609204074,0.5310150375939849,0.5815071126489811,1
Los Angeles Lakers,Denver Nuggets,122.0,99.56156375593716,114.01869158878503,111.4358786993058,101.86915887850468,0.5118332081141999,0.5865384615384616,1
Orlando Magic,Sacramento Kings,136.0,108.52561595619868,132.29571984435796,132.9683222526398,107.97665369649805,0.5426280797809934,0.688259109311741,1
Detroit Pistons,Philadelphia 76ers,147.0,104.31654676258992,130.272952853598,132.19424460431654,102.80042538107055,0.5675146771037182,0.7010682945440672,1
Oklahoma City Thunder,Miami Heat,112.0,107.14285714285714,106.42341315089321,108.10810810810811,105.47320410490309,0.5745341614906833,0.558659217877095,1
Charlotte Hornets,Toronto Raptors,132.0,125.15644555694618,136.64596273291926,137.6720901126408,124.22360248447207,0.583203732503888,0.7127429805615552,1
Cleveland Cavaliers,Utah Jazz,116.0,109.3210586881473,117.6948051948052,111.23897199846566,115.6655844155844,0.5518977536793184,0.5767700875099443,1
Orlando Magic,Portland Trail Blazers,106.0,109.70209339774557,107.07070707070707,106.682769726248,110.1010101010101,0.571518456375839,0.5955056179775281,0
Phoenix Suns,Golden State Warriors,113.0,114.80529022777371,105.96399099774945,103.78398236590742,117.21680420105025,0.5793474230626623,0.5451563103049015,0
Dallas Mavericks,LA Clippers,113.0,103.90946502057612,120.41773231031543,116.2551440329218,107.6300085251492,0.5090725806451613,0.665959453088166,1
Chicago Bulls,Washington Wizards,100.0,99.75318798848211,104.21008753647354,102.83833813245577,101.08378491037932,0.531565103024989,0.5437146585471945,1
Minnesota Timberwolves,Detroit Pistons,135.0,115.32447224394058,130.76327005036808,131.93901485535577,114.29678419217358,0.6390814558058926,0.6941587823940766,1
Indiana Pacers,New York Knicks,119.0,111.30811662726556,114.15963161933999,117.21828211189913,108.40368380660014,0.573487616727568,0.5995566303909714,1
New Orleans Pelicans,Boston Celtics,125.0,113.99999999999999,125.65339766787294,125.0,114.59589867310012,0.5588235294117647,0.6615156646909398,1
Milwaukee Bucks,Atlanta Hawks,105.0,114.09127301841473,105.16826923076923,105.08406725380304,114.1826923076923,0.6005056890012642,0.5105017502917153,0
San Antonio Spurs,Memphis Grizzlies,135.0,118.34862385321101,120.4067070995362,123.8532110091743,115.05529789511237,0.5758928571428571,0.5763319672131147,1
Houston Rockets,Sacramento Kings,135.0,106.83760683760684,123.31019364267446,125.4180602006689,105.0420168067227,0.5341880341880342,0.6522999613451874,1
Phoenix Suns,Denver Nuggets,126.0,98.73778501628665,124.55516014234875,128.25732899022802,95.88770264926849,0.5146434634974534,0.6551580698835274,1
Oklahoma City Thunder,Philadelphia 76ers,114.0,123.28513162773453,107.02215546376269,105.67296996662958,124.85918137438978,0.6657989587505007,0.5670513330680462,0
Charlotte Hornets,Toronto Raptors,124.0,114.1826923076923,121.71181782489204,124.19871794871796,111.89634864546525,0.5766895993524889,0.6975697569756976,1
Milwaukee Bucks,Miami Heat,108.0,105.11129431162406,111.80124223602486,111.29431162407255,105.59006211180125,0.4998039984319874,0.576923076923077,1
Boston Celtics,Brooklyn Nets,98.0,112.55679471292854,102.63929618768329,101.19785212722014,114.16003351487223,0.6134624043223773,0.5241762943945228,0
Cleveland Cavaliers,Portland Trail Blazers,113.0,115.80381471389644,111.176702085793,109.9649669131958,117.07988980716253,0.6555751432349052,0.5504676539360873,0
Dallas Mavericks,Los Angeles Lakers,115.0,99.26593259926594,96.25041848008034,95.92926259592926,99.59825912286576,0.4803035195350339,0.5556629300347893,0
New York Knicks,Washington Wizards,108.0,111.50935882118678,109.48905109489051,107.5268817204301,113.54420113544201,0.5361930294906166,0.5111700113593336,0
Atlanta Hawks,Indiana Pacers,111.0,105.84488572499062,107.5164664858582,103.97152491569877,109.45370011623403,0.49665963431786214,0.537582332429291,0
New Orleans Pelicans,Detroit Pistons,110.0,108.85885885885887,101.66358595194085,103.22822822822823,107.20887245841035,0.5767700875099443,0.5544354838709677,0
Golden State Warriors,San Antonio Spurs,113.0,129.77649603460705,101.985559566787,101.83850036049027,129.9638989169675,0.6993006993006993,0.5145719489981785,0
Phoenix Suns,Minnesota Timberwolves,121.0,105.64663023679417,113.55105105105106,110.20036429872495,108.85885885885887,0.5870445344129555,0.6265534382767192,1
