home_team,visitor_team,visitor_points,home_points,visitor_fgm,home_fgm,visitor_ORtg,home_ORtg,visitor_DRtg,home_DRtg,total_points
Oklahoma City Thunder,Sacramento Kings,98.0,105.0,38.0,39.0,95.8528951486698,99.96191926884995,102.69953051643192,93.2977913175933,203.0
Milwaukee Bucks,Orlando Magic,97.0,112.0,36.0,38.0,96.61354581673307,109.80392156862746,111.55378486055776,95.09803921568627,209.0
Toronto Raptors,Boston Celtics,94.0,117.0,47.0,35.0,94.263939029282,116.95321871251498,117.32851985559567,93.9624150339864,211.0
Miami Heat,Atlanta Hawks,117.0,109.0,38.0,41.0,114.79591836734693,105.8252427184466,106.94662480376766,113.59223300970874,226.0
Cleveland Cavaliers,Golden State Warriors,118.0,110.0,37.0,37.0,109.0573012939002,104.84178421654593,101.66358595194085,112.46664125047656,228.0
Charlotte Hornets,New York Knicks,107.0,129.0,47.0,44.0,107.86290322580645,134.59933222036727,130.04032258064515,111.64440734557594,236.0
Washington Wizards,Brooklyn Nets,94.0,102.0,37.0,33.0,88.84688090737241,98.07692307692307,96.40831758034027,90.38461538461539,196.0
Memphis Grizzlies,LA Clippers,105.0,101.0,37.0,37.0,101.82311869666407,97.52800308999613,97.94414274631497,101.39049826187716,206.0
Indiana Pacers,Philadelphia 76ers,126.0,137.0,53.0,47.0,122.56809338521401,136.5085691510562,133.26848249027236,125.54802710243125,263.0
Dallas Mavericks,New Orleans Pelicans,136.0,124.0,47.0,50.0,127.4840644919385,113.51153423654338,116.23547056617922,124.49652142072503,260.0
Denver Nuggets,Houston Rockets,104.0,107.0,37.0,42.0,107.48243075651094,111.27287853577373,110.58288548987186,108.153078202995,211.0
Detroit Pistons,Chicago Bulls,108.0,119.0,44.0,38.0,110.20408163265304,119.67015285599356,121.42857142857142,108.60820595333871,227.0
Miami Heat,San Antonio Spurs,118.0,113.0,42.0,39.0,115.36957371920218,115.071283095723,110.48103245991396,120.16293279022403,231.0
Oklahoma City Thunder,Phoenix Suns,111.0,99.0,32.0,40.0,113.68291683736173,103.125,101.39287177386318,115.625,210.0
Minnesota Timberwolves,Golden State Warriors,116.0,110.0,37.0,43.0,112.27255129694156,109.78043912175647,106.4653503677894,115.76846307385229,226.0
Portland Trail Blazers,Los Angeles Lakers,110.0,116.0,41.0,45.0,107.54790770434101,110.51829268292683,113.41415721548688,104.80182926829269,226.0
New York Knicks,Boston Celtics,98.0,114.0,40.0,33.0,110.062893081761,127.28896828941491,128.03234501347708,109.4238499330058,212.0
Washington Wizards,Toronto Raptors,107.0,111.0,45.0,43.0,102.88461538461537,107.47482571649884,106.73076923076923,103.6018590240124,218.0
Chicago Bulls,Milwaukee Bucks,109.0,118.0,42.0,38.0,103.92829900839055,118.90366787585651,112.50953470633105,109.83474405481661,227.0
Cleveland Cavaliers,Sacramento Kings,120.0,132.0,49.0,45.0,126.74271229404309,138.24884792626727,139.4169835234474,125.68077084206115,252.0
Miami Heat,Charlotte Hornets,111.0,105.0,36.0,40.0,116.01170568561872,112.51607372481784,109.74080267558529,118.94556365195028,216.0
Indiana Pacers,Philadelphia 76ers,132.0,126.0,43.0,48.0,117.43772241992883,116.10762992996683,112.09964412811387,121.63656468853668,258.0
Atlanta Hawks,Detroit Pistons,126.0,120.0,47.0,45.0,122.18774243599688,117.14174150722374,116.36927851047322,122.99882858258493,246.0
Orlando Magic,Brooklyn Nets,104.0,124.0,46.0,36.0,107.43801652892562,126.22149837133551,128.099173553719,105.86319218241043,228.0
San Antonio Spurs,Oklahoma City Thunder,87.0,123.0,46.0,36.0,79.23497267759562,112.88546255506608,112.02185792349728,79.84581497797357,210.0
Dallas Mavericks,New Orleans Pelicans,110.0,131.0,49.0,38.0,103.3446072904923,124.2412746585736,123.0740323186772,104.3247344461305,241.0
Portland Trail Blazers,Utah Jazz,99.0,115.0,44.0,37.0,100.4056795131846,114.08730158730158,116.63286004056796,98.21428571428572,214.0
LA Clippers,Denver Nuggets,108.0,111.0,39.0,37.0,113.58855700462769,118.64044463445917,116.74379469920066,115.43394613082513,219.0
Minnesota Timberwolves,Golden State Warriors,104.0,101.0,37.0,36.0,101.92081536652293,99.76293954958516,98.98079184633475,102.72619517977084,205.0
Memphis Grizzlies,Los Angeles Lakers,107.0,134.0,47.0,39.0,106.40413683373112,124.90678598061149,133.2537788385044,99.73900074571216,241.0
Dallas Mavericks,Washington Wizards,130.0,117.0,43.0,48.0,126.066718386346,110.62783661119515,113.4600465477114,122.91981845688352,247.0
New York Knicks,Atlanta Hawks,116.0,114.0,41.0,45.0,121.54233025984912,111.94029850746267,119.44677284157585,113.9041633935585,230.0
Milwaukee Bucks,Toronto Raptors,128.0,112.0,38.0,44.0,131.09381401065136,114.00651465798046,114.70708725931995,130.29315960912052,240.0
Boston Celtics,Philadelphia 76ers,117.0,107.0,39.0,42.0,124.8932536293766,113.39550657058075,114.21861656703672,123.99321746502756,224.0
Orlando Magic,Chicago Bulls,96.0,94.0,33.0,32.0,98.28009828009827,95.72301425661914,96.23259623259622,97.75967413441956,190.0
Minnesota Timberwolves,Phoenix Suns,115.0,133.0,51.0,42.0,120.2928870292887,141.00932994062768,139.1213389121339,121.92536047497879,248.0
Cleveland Cavaliers,Portland Trail Blazers,109.0,95.0,34.0,42.0,104.76739715494041,99.74800503989921,91.31103421760861,114.44771104577909,204.0
Sacramento Kings,Los Angeles Lakers,125.0,110.0,42.0,48.0,116.4307004470939,101.40117994100295,102.45901639344261,115.22861356932152,235.0
Brooklyn Nets,Miami Heat,115.0,122.0,42.0,40.0,122.91577597263787,119.74872398900669,130.3976058144506,112.87789556340793,237.0
Oklahoma City Thunder,Golden State Warriors,128.0,109.0,40.0,44.0,125.04884720593982,105.70209464701318,106.48690894880812,124.12723041117144,237.0
New York Knicks,Washington Wizards,120.0,99.0,37.0,45.0,124.94793835901707,102.27272727272727,103.08204914618908,123.96694214876034,219.0
Milwaukee Bucks,Charlotte Hornets,130.0,99.0,37.0,49.0,125.3858024691358,95.44928654068646,95.4861111111111,125.3374469726186,229.0
Boston Celtics,Toronto Raptors,108.0,105.0,42.0,42.0,106.76156583629894,106.10347615198062,103.79596678529064,109.1350040420372,213.0
Sacramento Kings,San Antonio Spurs,129.0,120.0,43.0,46.0,116.09071274298056,113.67942402425162,107.9913606911447,122.20538082607048,249.0
Philadelphia 76ers,Atlanta Hawks,126.0,116.0,40.0,43.0,124.50592885375494,111.19631901840492,114.62450592885376,120.78220858895708,242.0
Detroit Pistons,Cleveland Cavaliers,100.0,108.0,42.0,39.0,103.90689941812137,111.80124223602486,112.21945137157108,103.51966873706004,208.0
Orlando Magic,Chicago Bulls,103.0,97.0,35.0,38.0,103.330658105939,98.85854056257644,97.31139646869983,104.97350183448837,200.0
Denver Nuggets,New Orleans Pelicans,110.0,115.0,46.0,47.0,105.52570990023025,111.34779240898528,110.32233307751345,106.50658404337723,225.0
Phoenix Suns,Utah Jazz,131.0,128.0,43.0,45.0,135.5546357615894,126.18296529968454,132.45033112582783,129.1403785488959,259.0
Los Angeles Lakers,Portland Trail Blazers,107.0,95.0,36.0,40.0,110.40033016921171,97.25634725634725,98.01898472967395,109.54135954135953,202.0
Houston Rockets,LA Clippers,100.0,106.0,36.0,38.0,97.84735812133071,104.12573673870334,103.71819960861058,98.23182711198429,206.0
New York Knicks,Charlotte Hornets,122.0,108.0,40.0,46.0,126.1373035566584,109.80073200488003,111.66253101736973,124.03416022773486,230.0
Minnesota Timberwolves,New Orleans Pelicans,121.0,120.0,44.0,43.0,120.85497403116261,118.9532117367169,119.85617259288853,119.94448850118953,241.0
Miami Heat,Chicago Bulls,97.0,102.0,36.0,33.0,105.0238198354266,105.02471169686984,110.43741879601558,99.87644151565074,199.0
Memphis Grizzlies,San Antonio Spurs,120.0,108.0,36.0,40.0,123.15270935960592,104.00616332819723,110.83743842364532,115.56240369799691,228.0
Dallas Mavericks,Milwaukee Bucks,125.0,132.0,49.0,51.0,119.27480916030535,121.77121771217712,125.95419847328245,115.31365313653137,257.0
Oklahoma City Thunder,Golden State Warriors,130.0,123.0,44.0,52.0,120.10347376201037,110.01788908765653,113.63636363636364,116.27906976744187,253.0
Philadelphia 76ers,Brooklyn Nets,121.0,99.0,38.0,44.0,128.66865163760102,102.14609987618655,105.27435133985537,124.84523318200577,220.0
Detroit Pistons,Toronto Raptors,113.0,142.0,55.0,39.0,102.02239075478512,130.99630996309963,128.2051282051282,104.24354243542436,255.0
Orlando Magic,Indiana Pacers,128.0,116.0,42.0,43.0,112.63639563533967,103.1294452347084,102.07673354452658,113.79800853485062,244.0
Denver Nuggets,Cleveland Cavaliers,109.0,121.0,45.0,39.0,113.023641642472,125.8843112775697,125.46661136457902,113.39991677070329,230.0
Sacramento Kings,Dallas Mavericks,129.0,113.0,41.0,48.0,131.04429093864283,115.02442996742673,114.79073547338481,131.31107491856676,242.0
Phoenix Suns,Utah Jazz,140.0,137.0,48.0,50.0,115.62603237528906,113.74958485552973,113.14833168153287,116.24045167718367,277.0
Boston Celtics,Memphis Grizzlies,102.0,100.0,37.0,35.0,105.8091286307054,104.16666666666667,103.73443983402488,106.25,202.0
Oklahoma City Thunder,Portland Trail Blazers,134.0,91.0,34.0,49.0,133.67916999201915,95.62841530054645,90.78212290502793,140.81546868432116,225.0
Houston Rockets,Los Angeles Lakers,104.0,105.0,39.0,41.0,100.23130300693907,104.5816733067729,101.19506553585195,103.58565737051792,209.0
Milwaukee Bucks,Washington Wizards,142.0,129.0,55.0,55.0,138.07856865033062,122.48385871629321,125.43757292882147,134.82719331560958,271.0
Denver Nuggets,Detroit Pistons,107.0,103.0,36.0,40.0,107.60257441673372,103.78879484079,103.58004827031375,107.81942765014108,210.0
Boston Celtics,Charlotte Hornets,118.0,121.0,46.0,42.0,109.78786751023446,106.77726791387224,112.57908448083364,104.1298976350159,239.0
Sacramento Kings,New Orleans Pelicans,93.0,129.0,50.0,33.0,90.08136381247579,127.0185112248917,124.95156915924062,91.57148483654981,222.0
Miami Heat,Chicago Bulls,118.0,100.0,37.0,42.0,128.2051282051282,106.60980810234541,108.6484137331595,125.79957356076758,218.0
LA Clippers,San Antonio Spurs,124.0,99.0,39.0,45.0,125.05042355788625,96.11650485436894,99.83864461476402,120.3883495145631,223.0
New York Knicks,Minnesota Timberwolves,100.0,117.0,41.0,32.0,98.93153937475267,117.04681872749099,115.74990106846063,100.04001600640255,217.0
Houston Rockets,Golden State Warriors,116.0,121.0,36.0,44.0,126.74825174825175,125.57077625570776,132.21153846153845,120.38190120381901,237.0
Toronto Raptors,Orlando Magic,107.0,126.0,50.0,38.0,100.18726591760301,121.52777777777777,117.97752808988764,103.20216049382715,233.0
Indiana Pacers,Atlanta Hawks,157.0,152.0,57.0,57.0,142.31327048585933,134.13342746205436,137.78100072516318,138.54571126014827,309.0
Cleveland Cavaliers,Philadelphia 76ers,122.0,119.0,40.0,46.0,109.9495313626532,111.21495327102804,107.24585436193222,114.01869158878503,241.0
Portland Trail Blazers,Phoenix Suns,107.0,120.0,43.0,38.0,115.90121317157713,123.96694214876034,129.98266897746967,110.53719008264463,227.0
Utah Jazz,Los Angeles Lakers,99.0,131.0,49.0,38.0,95.30227185213708,123.53828743870237,126.1070465922218,93.3609958506224,230.0
Denver Nuggets,Orlando Magic,119.0,124.0,44.0,44.0,125.0,127.51953928424517,130.25210084033614,122.37762237762237,243.0
Washington Wizards,Charlotte Hornets,114.0,117.0,43.0,44.0,111.50234741784037,112.5866050808314,114.43661971830987,109.69976905311778,231.0
Miami Heat,Cleveland Cavaliers,129.0,96.0,36.0,46.0,135.5611601513241,96.73518742442565,100.88272383354351,129.98790810157195,225.0
Milwaukee Bucks,Boston Celtics,116.0,119.0,44.0,45.0,113.1928181108509,113.89739663093414,116.12021857923496,111.0260336906585,235.0
Toronto Raptors,Indiana Pacers,132.0,131.0,50.0,48.0,122.17697149203998,119.96336996336996,121.25138837467604,120.87912087912088,263.0
Brooklyn Nets,Atlanta Hawks,145.0,147.0,51.0,55.0,120.07287181185823,125.04253147329023,121.72904935409076,123.34127254168084,292.0
Philadelphia 76ers,Minnesota Timberwolves,99.0,112.0,43.0,34.0,96.52886115444618,112.9032258064516,109.20436817472698,99.79838709677419,211.0
Sacramento Kings,New Orleans Pelicans,112.0,117.0,41.0,34.0,111.68727562824093,113.15280464216634,116.6733147187874,108.31721470019342,229.0
LA Clippers,San Antonio Spurs,109.0,102.0,35.0,39.0,103.6910197869102,99.26041261191124,97.03196347031962,106.07240171272869,211.0
Memphis Grizzlies,Houston Rockets,91.0,111.0,40.0,27.0,89.39096267190571,113.9630390143737,109.03732809430255,93.42915811088295,202.0
Chicago Bulls,Oklahoma City Thunder,102.0,116.0,37.0,34.0,107.6858108108108,120.23217247097844,122.46621621621622,105.72139303482587,218.0
Golden State Warriors,Phoenix Suns,115.0,123.0,34.0,43.0,111.78071539657854,114.14253897550111,119.55676516329706,106.71863400148479,238.0
Utah Jazz,Portland Trail Blazers,105.0,121.0,47.0,37.0,106.49087221095334,120.46993229788929,122.71805273833671,104.54002389486261,226.0
Dallas Mavericks,Los Angeles Lakers,104.0,101.0,39.0,38.0,107.92860107928601,105.16451478550604,104.81527604815275,108.28821324448145,205.0
Boston Celtics,Orlando Magic,96.0,113.0,43.0,31.0,96.30818619582664,109.41130906274206,113.36276083467094,92.95120061967467,209.0
Phoenix Suns,Memphis Grizzlies,110.0,89.0,37.0,39.0,117.77301927194861,94.35962680237489,95.28907922912205,116.6242578456319,199.0
Miami Heat,New York Knicks,98.0,100.0,39.0,34.0,96.15384615384616,102.83833813245577,98.11616954474097,100.78157136980667,198.0
Chicago Bulls,Toronto Raptors,108.0,121.0,44.0,42.0,112.64080100125157,128.23230182280628,126.19941593658741,114.45527766002543,229.0
Washington Wizards,Milwaukee Bucks,128.0,131.0,48.0,48.0,121.30401819560272,123.30572289156628,124.14708112206216,120.48192771084338,259.0
Denver Nuggets,Houston Rockets,86.0,105.0,40.0,32.0,89.02691511387164,102.69953051643192,108.69565217391306,84.11580594679187,191.0
Detroit Pistons,Indiana Pacers,113.0,136.0,49.0,43.0,105.05764224618817,135.2426412092283,126.44105615470436,112.37072394590295,249.0
Sacramento Kings,Minnesota Timberwolves,124.0,111.0,36.0,49.0,120.66952121448034,106.89522342064714,108.01868431296225,119.41448382126347,235.0
San Antonio Spurs,Golden State Warriors,112.0,118.0,40.0,45.0,103.16875460574796,107.00036271309395,108.69565217391303,101.55966630395356,230.0
New Orleans Pelicans,LA Clippers,116.0,106.0,42.0,43.0,113.1928181108509,103.03265940902023,103.43481654957066,112.75272161741836,222.0
Philadelphia 76ers,Oklahoma City Thunder,127.0,123.0,43.0,38.0,126.4436479490243,124.49392712550609,122.46117084826761,128.5425101214575,250.0
Miami Heat,Brooklyn Nets,97.0,112.0,39.0,38.0,104.16666666666666,114.61318051575931,120.27491408934708,99.26320098239869,209.0
Atlanta Hawks,Washington Wizards,136.0,108.0,43.0,52.0,129.1793313069909,104.04624277456647,102.58358662613982,131.02119460500964,244.0
Los Angeles Lakers,Cleveland Cavaliers,121.0,115.0,43.0,47.0,111.91268960414354,106.24538063562454,106.36330003699592,111.78861788617887,236.0
New Orleans Pelicans,Utah Jazz,100.0,105.0,38.0,39.0,95.71209800918837,104.04280618311535,100.49770290964777,99.08838684106223,205.0
Dallas Mavericks,LA Clippers,88.0,107.0,38.0,34.0,90.12699713232281,111.27287853577373,109.58623514952887,91.51414309484194,195.0
Portland Trail Blazers,Milwaukee Bucks,102.0,108.0,35.0,37.0,99.92163009404389,99.26470588235294,105.79937304075236,93.75,210.0
Charlotte Hornets,Orlando Magic,117.0,130.0,47.0,44.0,106.82980277574872,121.49532710280373,118.69978086194304,109.34579439252336,247.0
Phoenix Suns,New York Knicks,116.0,113.0,39.0,42.0,122.00252419015567,118.64762704745905,118.84728649558267,121.79756404871904,229.0
Atlanta Hawks,Boston Celtics,103.0,113.0,42.0,36.0,104.25101214574899,111.48382004735595,114.37246963562752,101.61799526440412,216.0
Minnesota Timberwolves,Memphis Grizzlies,119.0,97.0,34.0,43.0,115.6687402799378,95.9256329113924,94.2846034214619,117.68196202531644,216.0
Toronto Raptors,Cleveland Cavaliers,102.0,105.0,45.0,37.0,100.35419126328217,108.51591566763126,103.30578512396693,105.41546093427034,207.0
Chicago Bulls,Brooklyn Nets,109.0,118.0,41.0,40.0,117.71058315334774,125.96071733561058,127.42980561555078,116.35354397950468,227.0
San Antonio Spurs,Denver Nuggets,120.0,132.0,50.0,42.0,110.09174311926606,120.6140350877193,121.10091743119267,109.64912280701755,252.0
Portland Trail Blazers,Indiana Pacers,114.0,110.0,42.0,40.0,105.01105379513633,104.12722453616054,101.32645541635961,107.91366906474819,224.0
Los Angeles Lakers,Philadelphia 76ers,94.0,138.0,47.0,39.0,97.46992948983825,138.38748495788207,143.09415180423062,94.263939029282,232.0
Washington Wizards,Detroit Pistons,126.0,107.0,43.0,45.0,115.21580102414046,96.1192957240388,97.84198975859546,113.18720804886813,233.0
New Orleans Pelicans,Utah Jazz,112.0,114.0,37.0,44.0,110.54086063955783,118.75,112.51480457954995,116.66666666666667,226.0
Denver Nuggets,LA Clippers,113.0,104.0,35.0,44.0,116.54290429042904,106.86395396629675,107.26072607260726,116.11179613645706,217.0
Milwaukee Bucks,Miami Heat,131.0,124.0,48.0,47.0,129.39549585144212,122.91831879460746,122.48123271434217,129.85725614591595,255.0
Charlotte Hornets,New York Knicks,91.0,115.0,41.0,37.0,93.04703476482618,119.69192339716903,117.58691206543968,94.7127393838468,206.0
Atlanta Hawks,Cleveland Cavaliers,105.0,128.0,50.0,35.0,99.54493742889647,117.90714812085483,121.35001896094046,96.72070744288872,233.0
Chicago Bulls,Boston Celtics,97.0,124.0,47.0,39.0,96.72915835660152,127.94056954189021,123.65376944555244,100.08254230293025,221.0
Toronto Raptors,Brooklyn Nets,103.0,115.0,40.0,39.0,100.54666146036703,113.45698500394631,112.26083561108942,101.61799526440412,218.0
Oklahoma City Thunder,Minnesota Timberwolves,103.0,106.0,33.0,37.0,100.90125391849529,104.8259493670886,103.84012539184953,101.85917721518987,209.0
Houston Rockets,Dallas Mavericks,115.0,121.0,42.0,42.0,115.2766639935846,121.29109863672814,121.29109863672814,115.2766639935846,236.0
Golden State Warriors,Sacramento Kings,123.0,124.0,41.0,40.0,114.43989579456644,115.67164179104476,115.37030145143281,114.73880597014924,247.0
Washington Wizards,Orlando Magic,120.0,139.0,51.0,41.0,114.76664116296863,131.8785578747628,132.938026013772,113.85199240986717,259.0
Los Angeles Lakers,Detroit Pistons,133.0,107.0,40.0,45.0,124.11347517730498,98.41795437821928,99.85069055617768,122.33259749816041,240.0
Phoenix Suns,Toronto Raptors,105.0,112.0,42.0,38.0,107.98025503907857,109.67489228358794,115.17893870835047,102.82021151586369,217.0
Utah Jazz,Memphis Grizzlies,91.0,105.0,43.0,34.0,95.2680067001675,103.67298578199052,109.92462311557789,89.84992101105846,196.0
Philadelphia 76ers,New Orleans Pelicans,114.0,124.0,42.0,42.0,112.9160063391442,121.66405023547881,122.82091917591124,111.85243328100472,238.0
Houston Rockets,Denver Nuggets,124.0,134.0,48.0,47.0,127.25779967159279,140.5201342281879,137.52052545155993,130.03355704697987,258.0
LA Clippers,Sacramento Kings,131.0,117.0,40.0,50.0,131.8968989126057,115.06687647521636,117.80104712041886,128.8355625491739,248.0
Portland Trail Blazers,Cleveland Cavaliers,103.0,95.0,38.0,39.0,103.74697824335213,99.12353923205342,95.68896051571313,107.47078464106845,198.0
Indiana Pacers,Miami Heat,132.0,142.0,48.0,50.0,120.21857923497268,126.6952177016417,129.32604735883424,117.77301927194861,274.0
Detroit Pistons,New York Knicks,112.0,118.0,41.0,43.0,112.76681433749498,117.43630573248407,118.80789367700363,111.46496815286623,230.0
Charlotte Hornets,Brooklyn Nets,129.0,128.0,52.0,46.0,130.83164300202841,136.11229264142918,129.81744421906694,137.17566992769034,257.0
Utah Jazz,Minnesota Timberwolves,90.0,101.0,39.0,33.0,93.05210918114145,99.84183471727957,104.4251447477254,88.96797153024912,191.0
Los Angeles Lakers,Oklahoma City Thunder,110.0,133.0,50.0,36.0,105.08215513947268,130.2899686520376,127.05387848681696,107.75862068965519,243.0
Atlanta Hawks,San Antonio Spurs,137.0,135.0,48.0,49.0,125.549853372434,121.88515709642469,123.71700879765395,123.69086312748283,272.0
Milwaukee Bucks,Chicago Bulls,113.0,120.0,45.0,44.0,98.53505406348098,103.69858278603526,104.63899546564352,97.6494987901832,233.0
LA Clippers,Golden State Warriors,114.0,120.0,41.0,42.0,120.45646661031277,124.27506213753105,126.79628064243448,118.0613090306545,234.0
Washington Wizards,Orlando Magic,125.0,130.0,46.0,45.0,115.18614080353854,119.66126656848306,119.79358643568006,115.05891016200293,255.0
New York Knicks,Toronto Raptors,119.0,106.0,44.0,45.0,118.43152866242038,107.02746365105007,105.49363057324841,120.15347334410338,225.0
Memphis Grizzlies,Dallas Mavericks,108.0,94.0,34.0,44.0,107.7414205905826,97.06732755059892,93.77494014365523,111.52416356877323,202.0
Philadelphia 76ers,Boston Celtics,119.0,125.0,39.0,43.0,115.71373006612214,118.9117199391172,121.54803578374174,113.20395738203956,244.0
San Antonio Spurs,New Orleans Pelicans,106.0,121.0,42.0,38.0,106.25501202886929,118.071818891491,121.29109863672814,103.43481654957066,227.0
Denver Nuggets,Phoenix Suns,119.0,111.0,39.0,50.0,119.67015285599356,112.94261294261294,111.62510056315367,121.08262108262109,230.0
Golden State Warriors,LA Clippers,112.0,113.0,44.0,38.0,109.6319498825372,107.04812428950359,110.610806577917,106.10079575596816,225.0
Minnesota Timberwolves,Charlotte Hornets,123.0,117.0,44.0,43.0,126.33525061626952,119.14460285132382,120.17255546425636,125.25458248472505,240.0
Cleveland Cavaliers,Detroit Pistons,110.0,101.0,39.0,44.0,110.9765940274415,101.08086469175339,101.89669087974171,110.08807045636509,211.0
Orlando Magic,Brooklyn Nets,101.0,129.0,46.0,35.0,99.37032664305391,125.38880248833593,126.91853600944509,98.17262830482115,230.0
New Orleans Pelicans,Chicago Bulls,118.0,124.0,48.0,41.0,123.43096234309625,128.63070539419087,129.7071129707113,122.40663900414937,242.0
Indiana Pacers,Miami Heat,144.0,129.0,48.0,56.0,136.41530882910195,127.97619047619048,122.20538082607048,142.85714285714286,273.0
Atlanta Hawks,Milwaukee Bucks,121.0,132.0,53.0,45.0,116.79536679536679,124.24698795180724,127.41312741312743,113.89307228915663,253.0
Memphis Grizzlies,Phoenix Suns,109.0,116.0,36.0,39.0,101.94537972315749,109.89010989010988,108.49233071455293,103.25881015536187,225.0
Oklahoma City Thunder,Dallas Mavericks,126.0,120.0,39.0,44.0,121.8568665377176,112.4859392575928,116.05415860735009,118.11023622047243,246.0
Portland Trail Blazers,Utah Jazz,113.0,118.0,46.0,38.0,106.04354354354355,110.40419161676647,110.73573573573574,105.72604790419162,231.0
Denver Nuggets,Sacramento Kings,117.0,123.0,48.0,49.0,108.73605947955392,111.01083032490975,114.31226765799256,105.59566787003611,240.0
Houston Rockets,Los Angeles Lakers,97.0,107.0,40.0,36.0,93.37697343088179,103.96424407306645,103.00346553715826,94.24795958025652,204.0
Boston Celtics,Indiana Pacers,112.0,122.0,43.0,46.0,109.54616588419405,113.72110365398956,119.32707355242567,104.39970171513795,234.0
New Orleans Pelicans,Sacramento Kings,127.0,117.0,38.0,47.0,123.87826765509169,119.24174480228291,114.12407335154117,129.43334692213614,244.0
New York Knicks,Milwaukee Bucks,122.0,146.0,55.0,43.0,122.78582930756843,137.06346226060836,146.9404186795491,114.53248216297409,268.0
Phoenix Suns,Los Angeles Lakers,103.0,106.0,38.0,37.0,100.98039215686273,107.89902280130295,103.921568627451,104.84527687296416,209.0
Philadelphia 76ers,Washington Wizards,131.0,126.0,52.0,47.0,125.3348641408343,117.80104712041883,120.55109070034445,122.47569184741958,257.0
Memphis Grizzlies,Detroit Pistons,116.0,102.0,41.0,47.0,111.58137745286649,99.84338292873923,98.11465948441709,113.54737666405639,218.0
Orlando Magic,Cleveland Cavaliers,111.0,121.0,46.0,41.0,109.03732809430255,116.03375527426161,118.860510805501,106.44418872266974,232.0
Miami Heat,Toronto Raptors,112.0,103.0,37.0,41.0,112.58544431041415,106.89082606890825,103.5383996783273,116.23080116230801,215.0
Brooklyn Nets,Atlanta Hawks,114.0,113.0,42.0,43.0,109.69976905311778,108.07192042846212,108.73749037721323,109.0283091048202,227.0
San Antonio Spurs,Minnesota Timberwolves,94.0,102.0,36.0,38.0,94.7198710197501,95.68480300187618,102.78113663845225,88.18011257035647,196.0
Oklahoma City Thunder,Houston Rockets,101.0,110.0,40.0,37.0,97.41512345679013,107.25429017160685,106.09567901234567,98.4789391575663,211.0
Charlotte Hornets,Chicago Bulls,100.0,111.0,38.0,39.0,102.29132569558101,110.69006781013162,113.54337152209493,99.7207818109294,211.0
Utah Jazz,Dallas Mavericks,97.0,147.0,56.0,35.0,91.19969913501316,142.82938204430627,138.20985332831893,94.24795958025652,244.0
Denver Nuggets,LA Clippers,102.0,111.0,40.0,41.0,106.25,112.16653193209379,115.625,103.071948261924,213.0
Portland Trail Blazers,Golden State Warriors,106.0,110.0,36.0,39.0,103.39445961763558,108.86777513855898,107.2961373390558,104.90894695170229,216.0
Indiana Pacers,Milwaukee Bucks,128.0,119.0,43.0,50.0,118.16838995568686,110.18518518518519,109.85967503692764,118.5185185185185,247.0
New Orleans Pelicans,Los Angeles Lakers,89.0,133.0,47.0,34.0,86.60957571039314,128.131021194605,129.4277929155313,85.74181117533719,222.0
Detroit Pistons,Orlando Magic,91.0,123.0,49.0,34.0,89.77900552486187,123.54359180393732,121.34964483030781,91.40216954600241,214.0
Atlanta Hawks,Philadelphia 76ers,114.0,125.0,42.0,41.0,113.6816912644595,119.91557943207982,124.65097726366174,109.3630084420568,239.0
Toronto Raptors,Charlotte Hornets,116.0,119.0,44.0,47.0,119.83471074380165,116.39280125195619,122.93388429752066,113.45852895148671,235.0
Washington Wizards,Brooklyn Nets,97.0,124.0,50.0,38.0,92.45139153640869,118.95625479662317,118.18528402592452,93.05448963929395,221.0
New York Knicks,Boston Celtics,123.0,133.0,48.0,44.0,122.70550678371907,130.54574008637613,132.68156424581005,120.73027090694937,256.0
Minnesota Timberwolves,Memphis Grizzlies,127.0,103.0,37.0,44.0,131.79742631797427,105.70607553366173,106.89082606890825,130.33661740558293,230.0
Golden State Warriors,Oklahoma City Thunder,136.0,138.0,51.0,49.0,119.46591707659873,115.84956346541301,121.22276879831342,114.17058428475487,274.0
Cleveland Cavaliers,Miami Heat,111.0,99.0,37.0,40.0,107.14285714285714,99.5575221238938,95.55984555984557,111.62510056315367,210.0
Chicago Bulls,San Antonio Spurs,121.0,112.0,39.0,47.0,127.63713080168777,115.99005799502899,118.14345991561181,125.31068765534383,233.0
Sacramento Kings,Phoenix Suns,114.0,106.0,40.0,42.0,118.60174781523096,107.28744939271255,110.27881814398668,115.3846153846154,220.0
Houston Rockets,Denver Nuggets,114.0,106.0,38.0,35.0,114.13696435722869,106.55408122235626,106.12735282338808,114.59589867310012,220.0
LA Clippers,Utah Jazz,117.0,103.0,38.0,43.0,114.0795631825273,102.75339185953712,100.42901716068641,116.7198723064645,220.0
Dallas Mavericks,Portland Trail Blazers,125.0,112.0,39.0,47.0,113.71906841339157,104.98687664041995,101.89228529839885,117.17285339332584,237.0
Indiana Pacers,Los Angeles Lakers,109.0,123.0,47.0,35.0,97.84560143626571,112.3082542001461,110.4129263913824,99.52520087655223,232.0
Cleveland Cavaliers,Orlando Magic,94.0,104.0,39.0,30.0,96.90721649484536,108.87772194304858,107.21649484536083,98.40871021775544,198.0
