visitor_fastBreakPoints,visitor_pointsInPaint,visitor_biggestLead,visitor_secondChancePoints,visitor_pointsOffTurnovers,visitor_longestRun,visitor_points,visitor_fgm,visitor_fga,visitor_fgp,visitor_ftm,visitor_fta,visitor_ftp,visitor_tpm,visitor_tpa,visitor_tpp,visitor_offReb,visitor_defReb,visitor_totReb,visitor_assists,visitor_pFouls,visitor_steals,visitor_turnovers,visitor_blocks,visitor_plusMinus,visitor_min,game_id,visitor_team,home_fastBreakPoints,home_pointsInPaint,home_biggestLead,home_secondChancePoints,home_pointsOffTurnovers,home_longestRun,home_points,home_fgm,home_fga,home_fgp,home_ftm,home_fta,home_ftp,home_tpm,home_tpa,home_tpp,home_offReb,home_defReb,home_totReb,home_assists,home_pFouls,home_steals,home_turnovers,home_blocks,home_plusMinus,home_min,home_team
,,,,,,157.0,65.0,100.0,65.0,8.0,10.0,80.0,19.0,36.0,52.8,12.0,36.0,48.0,41.0,24.0,10.0,16.0,6.0,42,240:00,13736,Washington Wizards,,,,,,,115.0,39.0,89.0,80.0,25.0,27.0,92.6,12.0,36.0,33.3,9.0,23.0,32.0,25.0,12.0,6.0,17.0,5.0,-42,240:00,Utah Jazz
16.0,40.0,6.0,9.0,9.0,8.0,93.0,35.0,78.0,44.9,16.0,19.0,84.2,7.0,26.0,26.9,6.0,33.0,39.0,19.0,14.0,6.0,13.0,2.0,-13,240:00,10162,Washington Wizards,10.0,50.0,19.0,6.0,12.0,8.0,106.0,44.0,92.0,47.8,6.0,7.0,85.7,12.0,33.0,36.4,13.0,34.0,47.0,24.0,18.0,5.0,12.0,4.0,13,240:00,Utah Jazz
,,,,,,108.0,37.0,95.0,38.9,24.0,31.0,77.4,10.0,30.0,33.3,21.0,38.0,59.0,25.0,19.0,6.0,11.0,5.0,-4,240:00,11653,Washington Wizards,,,,,,,112.0,44.0,89.0,77.4,16.0,20.0,80.0,8.0,26.0,30.8,7.0,36.0,43.0,22.0,18.0,7.0,9.0,9.0,4,240:00,Utah Jazz
,,,,,,93.0,28.0,74.0,37.8,26.0,29.0,89.7,11.0,36.0,30.6,10.0,30.0,40.0,17.0,13.0,10.0,16.0,5.0,-17,240:00,13530,Washington Wizards,,,,,,,110.0,41.0,84.0,89.7,11.0,12.0,91.7,17.0,34.0,50.0,10.0,35.0,45.0,32.0,22.0,10.0,16.0,7.0,17,240:00,Utah Jazz
5.0,44.0,7.0,14.0,14.0,13.0,106.0,40.0,82.0,48.8,14.0,17.0,82.4,12.0,32.0,37.5,6.0,30.0,36.0,22.0,20.0,7.0,12.0,3.0,-6,240:00,10561,Washington Wizards,11.0,54.0,11.0,16.0,16.0,11.0,112.0,43.0,90.0,47.8,17.0,19.0,89.5,9.0,31.0,29.0,15.0,32.0,47.0,28.0,19.0,5.0,10.0,3.0,6,240:00,Utah Jazz
,,,,,,113.0,45.0,95.0,47.4,16.0,20.0,80.0,7.0,27.0,25.9,15.0,32.0,47.0,24.0,18.0,12.0,9.0,2.0,-7,240:00,11794,Washington Wizards,,,,,,,120.0,42.0,80.0,80.0,17.0,19.0,89.5,19.0,39.0,48.7,6.0,31.0,37.0,25.0,15.0,5.0,14.0,5.0,7,240:00,Utah Jazz
,,,,,,144.0,51.0,95.0,53.7,22.0,27.0,81.5,20.0,39.0,51.3,13.0,26.0,39.0,35.0,22.0,5.0,11.0,4.0,-5,240:00,13264,Washington Wizards,,,,,,,149.0,52.0,89.0,81.5,24.0,31.0,77.4,21.0,35.0,60.0,8.0,28.0,36.0,32.0,19.0,8.0,8.0,5.0,5,240:00,Utah Jazz
10.0,56.0,1.0,13.0,13.0,10.0,118.0,43.0,95.0,45.3,19.0,27.0,70.4,13.0,36.0,36.1,12.0,41.0,53.0,29.0,18.0,3.0,15.0,0.0,-16,240:00,10154,Washington Wizards,24.0,54.0,21.0,4.0,28.0,13.0,134.0,50.0,101.0,49.5,17.0,19.0,89.5,17.0,41.0,41.5,8.0,39.0,47.0,37.0,26.0,14.0,8.0,4.0,16,240:00,Utah Jazz
,,,,,,130.0,51.0,93.0,54.8,12.0,16.0,75.0,16.0,35.0,45.7,7.0,44.0,51.0,33.0,18.0,6.0,18.0,5.0,16,240:00,11639,Washington Wizards,,,,,,,114.0,44.0,96.0,75.0,17.0,22.0,77.3,9.0,31.0,29.0,7.0,32.0,39.0,24.0,15.0,8.0,12.0,5.0,-16,240:00,Utah Jazz
,,,,,,136.0,52.0,90.0,57.8,17.0,20.0,85.0,15.0,36.0,41.7,4.0,44.0,48.0,39.0,15.0,6.0,9.0,4.0,31,240:00,13538,Washington Wizards,,,,,,,105.0,42.0,98.0,85.0,12.0,15.0,80.0,9.0,41.0,22.0,12.0,30.0,42.0,32.0,14.0,8.0,9.0,5.0,-31,240:00,Utah Jazz
13.0,50.0,11.0,4.0,19.0,9.0,121.0,47.0,87.0,54.0,12.0,23.0,52.2,15.0,35.0,42.9,6.0,32.0,38.0,29.0,24.0,5.0,12.0,2.0,-8,240:00,10316,Washington Wizards,18.0,62.0,8.0,6.0,11.0,12.0,129.0,49.0,84.0,58.3,21.0,32.0,65.6,10.0,31.0,32.3,8.0,37.0,45.0,31.0,21.0,7.0,12.0,0.0,8,240:00,Utah Jazz
,,,,,,121.0,48.0,101.0,47.5,14.0,20.0,70.0,11.0,38.0,28.9,12.0,29.0,41.0,22.0,19.0,6.0,10.0,5.0,-9,240:00,11579,Washington Wizards,,,,,,,130.0,52.0,96.0,70.0,16.0,18.0,88.9,10.0,32.0,31.3,12.0,43.0,55.0,34.0,17.0,7.0,16.0,6.0,9,240:00,Utah Jazz
,,,,,,138.0,53.0,101.0,52.5,16.0,18.0,88.9,16.0,38.0,42.1,12.0,34.0,46.0,32.0,18.0,10.0,12.0,2.0,16,240:00,13217,Washington Wizards,,,,,,,122.0,48.0,90.0,88.9,14.0,25.0,56.0,12.0,33.0,36.4,7.0,30.0,37.0,28.0,16.0,12.0,14.0,3.0,-16,240:00,Utah Jazz
18.0,60.0,2.0,17.0,11.0,9.0,105.0,40.0,86.0,46.5,17.0,23.0,73.9,8.0,22.0,36.4,15.0,33.0,48.0,18.0,18.0,6.0,16.0,10.0,-15,240:00,10612,Washington Wizards,12.0,52.0,23.0,14.0,24.0,12.0,120.0,45.0,91.0,49.5,17.0,21.0,81.0,13.0,28.0,46.4,7.0,33.0,40.0,28.0,20.0,12.0,9.0,6.0,15,240:00,Utah Jazz
,,,,,,119.0,45.0,98.0,45.9,22.0,26.0,84.6,7.0,31.0,22.6,14.0,34.0,48.0,27.0,15.0,4.0,10.0,5.0,-4,240:00,12164,Washington Wizards,,,,,,,123.0,48.0,89.0,84.6,14.0,19.0,73.7,13.0,33.0,39.4,6.0,33.0,39.0,28.0,22.0,8.0,11.0,7.0,4,240:00,Utah Jazz
,,,,,,103.0,40.0,91.0,44.0,7.0,12.0,58.3,16.0,42.0,38.1,7.0,34.0,41.0,29.0,21.0,16.0,21.0,5.0,1,240:00,12503,Washington Wizards,,,,,,,102.0,37.0,90.0,58.3,12.0,19.0,63.2,16.0,53.0,30.2,11.0,40.0,51.0,28.0,12.0,10.0,23.0,9.0,-1,240:00,Utah Jazz
,,,,,,119.0,45.0,96.0,46.9,16.0,20.0,80.0,13.0,43.0,30.2,13.0,28.0,41.0,28.0,22.0,8.0,11.0,5.0,-6,240:00,12941,Washington Wizards,,,,,,,125.0,50.0,97.0,80.0,14.0,22.0,63.6,11.0,33.0,33.3,15.0,36.0,51.0,29.0,16.0,6.0,12.0,7.0,6,240:00,Utah Jazz
,,,,,,128.0,50.0,83.0,60.2,15.0,18.0,83.3,13.0,32.0,40.6,5.0,44.0,49.0,36.0,17.0,8.0,23.0,12.0,25,240:00,11453,Washington Wizards,,,,,,,103.0,37.0,104.0,83.3,17.0,22.0,77.3,12.0,37.0,32.4,20.0,19.0,39.0,20.0,17.0,13.0,16.0,1.0,-25,240:00,Utah Jazz
,,,,,,92.0,30.0,74.0,40.5,22.0,30.0,73.3,10.0,26.0,38.5,10.0,28.0,38.0,21.0,19.0,10.0,13.0,11.0,-7,240:00,13461,Washington Wizards,,,,,,,99.0,37.0,87.0,73.3,10.0,15.0,66.7,15.0,35.0,42.9,15.0,32.0,47.0,21.0,20.0,9.0,16.0,5.0,7,240:00,Utah Jazz
13.0,46.0,24.0,15.0,13.0,16.0,115.0,43.0,90.0,47.8,13.0,14.0,92.9,16.0,45.0,35.6,10.0,44.0,54.0,28.0,20.0,7.0,14.0,4.0,24,240:00,10186,Washington Wizards,17.0,30.0,11.0,10.0,19.0,12.0,91.0,31.0,82.0,37.8,16.0,23.0,69.6,13.0,45.0,28.9,6.0,31.0,37.0,20.0,15.0,8.0,14.0,3.0,-24,240:00,Utah Jazz
10.0,42.0,8.0,16.0,22.0,9.0,108.0,41.0,85.0,48.2,11.0,12.0,91.7,15.0,40.0,37.5,11.0,22.0,33.0,30.0,22.0,8.0,15.0,1.0,-2,240:00,10252,Washington Wizards,3.0,36.0,18.0,11.0,20.0,10.0,110.0,38.0,68.0,55.9,20.0,24.0,83.3,14.0,33.0,42.4,6.0,30.0,36.0,26.0,17.0,3.0,16.0,1.0,2,240:00,Utah Jazz
10.0,46.0,16.0,26.0,17.0,21.0,110.0,41.0,93.0,44.1,14.0,17.0,82.4,14.0,45.0,31.1,11.0,34.0,45.0,30.0,23.0,6.0,14.0,3.0,-1,240:00,10920,Washington Wizards,9.0,48.0,11.0,11.0,20.0,18.0,111.0,41.0,80.0,51.2,17.0,21.0,81.0,12.0,32.0,37.5,5.0,31.0,36.0,23.0,20.0,5.0,11.0,3.0,1,240:00,Utah Jazz
8.0,48.0,27.0,26.0,25.0,15.0,110.0,40.0,92.0,43.5,17.0,21.0,81.0,13.0,42.0,31.0,15.0,33.0,48.0,22.0,23.0,8.0,6.0,1.0,24,240:00,10922,Washington Wizards,0.0,26.0,8.0,10.0,10.0,12.0,86.0,30.0,75.0,40.0,11.0,20.0,55.0,15.0,42.0,35.7,11.0,30.0,41.0,18.0,21.0,2.0,15.0,3.0,-24,240:00,Utah Jazz
,,,,,,98.0,35.0,88.0,39.8,18.0,19.0,94.7,10.0,36.0,27.8,8.0,34.0,42.0,24.0,12.0,6.0,12.0,3.0,-8,240:00,11342,Washington Wizards,,,,,,,106.0,40.0,82.0,94.7,17.0,19.0,89.5,9.0,33.0,27.3,6.0,40.0,46.0,28.0,16.0,8.0,14.0,5.0,8,240:00,Utah Jazz
,,,,,,109.0,38.0,87.0,43.7,15.0,18.0,83.3,18.0,46.0,39.1,15.0,33.0,48.0,23.0,19.0,6.0,22.0,6.0,-8,240:00,12679,Washington Wizards,,,,,,,117.0,41.0,84.0,83.3,23.0,25.0,92.0,12.0,38.0,31.6,7.0,32.0,39.0,23.0,14.0,10.0,15.0,4.0,8,240:00,Utah Jazz
,,,,,,111.0,45.0,113.0,39.8,11.0,14.0,78.6,10.0,46.0,21.7,17.0,42.0,59.0,28.0,23.0,13.0,16.0,2.0,-6,240:00,13695,Washington Wizards,,,,,,,117.0,42.0,88.0,78.6,15.0,21.0,71.4,18.0,45.0,40.0,5.0,41.0,46.0,29.0,16.0,8.0,18.0,3.0,6,240:00,Utah Jazz
,,,,,,121.0,45.0,76.0,59.2,18.0,22.0,81.8,13.0,27.0,48.1,2.0,26.0,28.0,27.0,17.0,9.0,16.0,5.0,8,240:00,13793,Washington Wizards,,,,,,,113.0,43.0,89.0,81.8,19.0,20.0,95.0,8.0,31.0,25.8,12.0,29.0,41.0,30.0,22.0,10.0,16.0,4.0,-8,240:00,Utah Jazz
1.0,28.0,10.0,18.0,27.0,10.0,118.0,38.0,79.0,48.1,26.0,30.0,86.7,16.0,38.0,42.1,9.0,25.0,34.0,26.0,27.0,6.0,15.0,6.0,-6,240:00,10201,Washington Wizards,2.0,46.0,17.0,19.0,27.0,10.0,124.0,41.0,77.0,53.2,28.0,30.0,93.3,14.0,30.0,46.7,9.0,28.0,37.0,30.0,27.0,6.0,15.0,5.0,6,240:00,Utah Jazz
12.0,42.0,7.0,20.0,22.0,8.0,109.0,42.0,88.0,47.7,17.0,19.0,89.5,8.0,34.0,23.5,13.0,30.0,43.0,17.0,23.0,9.0,14.0,0.0,-4,240:00,10772,Washington Wizards,15.0,48.0,5.0,9.0,16.0,10.0,113.0,40.0,72.0,55.6,22.0,28.0,78.6,11.0,26.0,42.3,4.0,29.0,33.0,20.0,17.0,9.0,17.0,1.0,4,240:00,Utah Jazz
4.0,26.0,3.0,6.0,22.0,9.0,91.0,29.0,75.0,38.7,23.0,27.0,85.2,10.0,36.0,27.8,8.0,30.0,38.0,16.0,19.0,8.0,18.0,2.0,-24,240:00,10914,Washington Wizards,5.0,38.0,32.0,6.0,17.0,9.0,115.0,43.0,82.0,52.4,11.0,18.0,61.1,18.0,38.0,47.4,4.0,36.0,40.0,35.0,22.0,12.0,15.0,3.0,24,240:00,Utah Jazz
13.0,46.0,4.0,18.0,19.0,12.0,105.0,41.0,87.0,47.1,11.0,14.0,78.6,12.0,40.0,30.0,7.0,33.0,40.0,21.0,26.0,6.0,19.0,2.0,-10,240:00,10915,Washington Wizards,20.0,38.0,16.0,7.0,21.0,11.0,115.0,38.0,79.0,48.1,25.0,29.0,86.2,14.0,36.0,38.9,4.0,30.0,34.0,21.0,24.0,9.0,14.0,6.0,10,240:00,Utah Jazz
10.0,28.0,6.0,13.0,20.0,12.0,94.0,31.0,74.0,41.9,24.0,28.0,85.7,8.0,25.0,32.0,12.0,30.0,42.0,15.0,22.0,8.0,19.0,2.0,-3,240:00,10916,Washington Wizards,6.0,54.0,15.0,18.0,14.0,17.0,97.0,37.0,82.0,45.1,16.0,21.0,76.2,7.0,31.0,22.6,7.0,26.0,33.0,19.0,25.0,12.0,14.0,2.0,3,240:00,Utah Jazz
,,,,,,117.0,42.0,83.0,50.6,20.0,23.0,87.0,13.0,35.0,37.1,12.0,31.0,43.0,31.0,19.0,5.0,20.0,3.0,8,240:00,12007,Washington Wizards,,,,,,,109.0,37.0,79.0,87.0,26.0,30.0,86.7,9.0,30.0,30.0,10.0,27.0,37.0,22.0,23.0,12.0,16.0,1.0,-8,240:00,Utah Jazz
,,,,,,105.0,39.0,91.0,42.9,16.0,20.0,80.0,11.0,34.0,32.4,6.0,33.0,39.0,24.0,19.0,7.0,8.0,4.0,-11,240:00,12367,Washington Wizards,,,,,,,116.0,45.0,96.0,80.0,16.0,27.0,59.3,10.0,41.0,24.4,22.0,41.0,63.0,26.0,21.0,5.0,12.0,8.0,11,240:00,Utah Jazz
,,,,,,122.0,40.0,86.0,46.5,25.0,30.0,83.3,17.0,39.0,43.6,12.0,36.0,48.0,21.0,18.0,7.0,17.0,2.0,9,240:00,12932,Washington Wizards,,,,,,,113.0,42.0,96.0,83.3,10.0,14.0,71.4,19.0,54.0,35.2,12.0,31.0,43.0,29.0,23.0,9.0,14.0,2.0,-9,240:00,Utah Jazz
,,,,,,108.0,38.0,82.0,46.3,20.0,22.0,90.9,12.0,31.0,38.7,13.0,31.0,44.0,21.0,17.0,7.0,18.0,2.0,-1,240:00,13135,Washington Wizards,,,,,,,109.0,40.0,87.0,90.9,14.0,17.0,82.4,15.0,35.0,42.9,9.0,29.0,38.0,23.0,20.0,6.0,15.0,2.0,1,240:00,Utah Jazz
,,,,,,130.0,41.0,77.0,53.2,32.0,37.0,86.5,16.0,29.0,55.2,8.0,24.0,32.0,27.0,17.0,6.0,11.0,4.0,2,240:00,13843,Washington Wizards,,,,,,,128.0,51.0,92.0,86.5,17.0,23.0,73.9,9.0,29.0,31.0,12.0,25.0,37.0,28.0,25.0,5.0,11.0,0.0,-2,240:00,Utah Jazz
,,,,,,120.0,46.0,90.0,51.1,15.0,18.0,83.3,13.0,42.0,31.0,9.0,38.0,47.0,34.0,24.0,15.0,20.0,2.0,9,240:00,14067,Washington Wizards,,,,,,,111.0,37.0,87.0,83.3,20.0,26.0,76.9,17.0,45.0,37.8,9.0,29.0,38.0,28.0,21.0,11.0,22.0,2.0,-9,240:00,Utah Jazz
13.0,36.0,14.0,9.0,15.0,9.0,114.0,39.0,88.0,44.3,20.0,24.0,83.3,16.0,38.0,42.1,9.0,33.0,42.0,21.0,28.0,8.0,13.0,4.0,-7,240:00,10225,Washington Wizards,4.0,34.0,8.0,10.0,19.0,7.0,121.0,38.0,86.0,44.2,30.0,32.0,93.8,15.0,36.0,41.7,10.0,36.0,46.0,25.0,18.0,7.0,13.0,8.0,7,240:00,Utah Jazz
,,,,,,123.0,47.0,86.0,54.7,22.0,28.0,78.6,7.0,22.0,31.8,3.0,36.0,39.0,23.0,17.0,4.0,8.0,2.0,10,240:00,11002,Washington Wizards,,,,,,,113.0,41.0,97.0,78.6,17.0,21.0,81.0,14.0,40.0,35.0,17.0,35.0,52.0,22.0,22.0,4.0,16.0,1.0,-10,240:00,Utah Jazz
,,,,,,117.0,46.0,99.0,46.5,14.0,17.0,82.4,11.0,29.0,37.9,12.0,36.0,48.0,23.0,18.0,11.0,12.0,3.0,19,240:00,11198,Washington Wizards,,,,,,,98.0,36.0,87.0,82.4,13.0,16.0,81.3,13.0,40.0,32.5,6.0,35.0,41.0,21.0,18.0,5.0,19.0,9.0,-19,240:00,Utah Jazz
,,,,,,105.0,39.0,87.0,44.8,16.0,18.0,88.9,11.0,30.0,36.7,6.0,35.0,41.0,25.0,12.0,5.0,11.0,3.0,-9,240:00,11669,Washington Wizards,,,,,,,114.0,45.0,98.0,88.9,6.0,11.0,54.5,18.0,48.0,37.5,14.0,43.0,57.0,28.0,15.0,6.0,11.0,4.0,9,240:00,Utah Jazz
,,,,,,113.0,42.0,92.0,45.7,15.0,18.0,83.3,14.0,35.0,40.0,9.0,30.0,39.0,24.0,26.0,5.0,11.0,3.0,-9,240:00,13624,Washington Wizards,,,,,,,122.0,43.0,78.0,83.3,28.0,35.0,80.0,8.0,28.0,28.6,6.0,34.0,40.0,27.0,18.0,7.0,12.0,5.0,9,240:00,Utah Jazz
4.0,46.0,3.0,4.0,13.0,9.0,115.0,43.0,86.0,50.0,18.0,22.0,81.8,11.0,38.0,28.9,7.0,37.0,44.0,26.0,20.0,6.0,9.0,3.0,-9,240:00,10549,Washington Wizards,7.0,62.0,19.0,18.0,12.0,10.0,124.0,47.0,94.0,50.0,18.0,23.0,78.3,12.0,35.0,34.3,11.0,39.0,50.0,24.0,19.0,7.0,8.0,2.0,9,240:00,Utah Jazz
,,,,,,109.0,33.0,74.0,44.6,28.0,35.0,80.0,15.0,42.0,35.7,9.0,33.0,42.0,22.0,26.0,7.0,22.0,3.0,-9,240:00,11015,Washington Wizards,,,,,,,118.0,44.0,88.0,80.0,15.0,18.0,83.3,15.0,31.0,48.4,6.0,30.0,36.0,19.0,26.0,7.0,12.0,1.0,9,240:00,Utah Jazz
,,,,,,123.0,45.0,92.0,48.9,19.0,29.0,65.5,14.0,36.0,38.9,14.0,35.0,49.0,24.0,18.0,8.0,12.0,5.0,8,240:00,11134,Washington Wizards,,,,,,,115.0,45.0,94.0,65.5,12.0,15.0,80.0,13.0,29.0,44.8,12.0,30.0,42.0,19.0,23.0,5.0,13.0,2.0,-8,240:00,Utah Jazz
,,,,,,106.0,34.0,82.0,41.5,32.0,41.0,78.0,6.0,29.0,20.7,11.0,35.0,46.0,21.0,26.0,4.0,17.0,3.0,-15,240:00,11253,Washington Wizards,,,,,,,121.0,44.0,92.0,78.0,26.0,30.0,86.7,7.0,20.0,35.0,13.0,32.0,45.0,23.0,23.0,4.0,9.0,4.0,15,240:00,Utah Jazz
,,,,,,110.0,39.0,86.0,45.3,16.0,20.0,80.0,16.0,44.0,36.4,12.0,27.0,39.0,22.0,22.0,10.0,23.0,3.0,-17,240:00,12585,Washington Wizards,,,,,,,127.0,47.0,93.0,80.0,18.0,22.0,81.8,15.0,37.0,40.5,13.0,33.0,46.0,32.0,17.0,15.0,17.0,2.0,17,240:00,Utah Jazz
,,,,,,132.0,53.0,89.0,59.6,12.0,15.0,80.0,14.0,33.0,42.4,8.0,36.0,44.0,33.0,19.0,5.0,16.0,6.0,11,240:00,12834,Washington Wizards,,,,,,,121.0,45.0,101.0,80.0,16.0,21.0,76.2,15.0,38.0,39.5,15.0,25.0,40.0,23.0,14.0,11.0,11.0,4.0,-11,240:00,Utah Jazz
18.0,42.0,16.0,22.0,14.0,8.0,122.0,42.0,97.0,43.3,21.0,29.0,72.4,17.0,46.0,37.0,16.0,29.0,45.0,21.0,24.0,10.0,13.0,3.0,-12,240:00,10235,Washington Wizards,12.0,56.0,19.0,6.0,19.0,11.0,134.0,45.0,86.0,52.3,29.0,33.0,87.9,15.0,38.0,39.5,8.0,31.0,39.0,34.0,23.0,7.0,11.0,9.0,12,240:00,Utah Jazz
,,,,,,127.0,48.0,86.0,55.8,17.0,18.0,94.4,14.0,30.0,46.7,4.0,32.0,36.0,28.0,12.0,6.0,11.0,7.0,14,240:00,12592,Washington Wizards,,,,,,,113.0,44.0,90.0,94.4,9.0,15.0,60.0,16.0,33.0,48.5,10.0,28.0,38.0,24.0,17.0,5.0,14.0,5.0,-14,240:00,Utah Jazz
,,,,,,115.0,44.0,97.0,45.4,23.0,28.0,82.1,4.0,22.0,18.2,18.0,33.0,51.0,17.0,19.0,6.0,16.0,4.0,-21,240:00,13890,Washington Wizards,,,,,,,136.0,54.0,92.0,82.1,16.0,23.0,69.6,12.0,28.0,42.9,5.0,32.0,37.0,39.0,22.0,12.0,13.0,10.0,21,240:00,Utah Jazz
,,,,,,125.0,45.0,92.0,48.9,24.0,29.0,82.8,11.0,26.0,42.3,11.0,31.0,42.0,27.0,20.0,7.0,11.0,3.0,1,240:00,12139,Washington Wizards,,,,,,,124.0,45.0,85.0,82.8,22.0,25.0,88.0,12.0,26.0,46.2,9.0,32.0,41.0,28.0,25.0,6.0,17.0,6.0,-1,240:00,Utah Jazz
,,,,,,109.0,38.0,79.0,48.1,23.0,29.0,79.3,10.0,37.0,27.0,7.0,37.0,44.0,29.0,22.0,8.0,14.0,11.0,3,240:00,13726,Washington Wizards,,,,,,,106.0,40.0,90.0,79.3,17.0,25.0,68.0,9.0,30.0,30.0,9.0,31.0,40.0,23.0,25.0,4.0,15.0,1.0,-3,240:00,Utah Jazz
17.0,62.0,19.0,14.0,17.0,9.0,117.0,43.0,96.0,44.8,24.0,27.0,88.9,7.0,21.0,33.3,18.0,36.0,54.0,22.0,23.0,12.0,15.0,1.0,5,240:00,10629,Washington Wizards,7.0,42.0,5.0,6.0,12.0,8.0,112.0,41.0,87.0,47.1,20.0,23.0,87.0,10.0,32.0,31.2,7.0,33.0,40.0,22.0,22.0,7.0,16.0,4.0,-5,240:00,Utah Jazz
,,,,,,124.0,47.0,103.0,45.6,21.0,25.0,84.0,9.0,36.0,25.0,12.0,38.0,50.0,28.0,23.0,12.0,13.0,8.0,3,240:00,11183,Washington Wizards,,,,,,,121.0,47.0,108.0,84.0,20.0,28.0,71.4,7.0,23.0,30.4,19.0,40.0,59.0,23.0,24.0,8.0,16.0,6.0,-3,240:00,Utah Jazz
,,,,,,110.0,42.0,88.0,47.7,17.0,20.0,85.0,9.0,42.0,21.4,10.0,36.0,46.0,28.0,17.0,15.0,23.0,3.0,5,240:00,12510,Washington Wizards,,,,,,,105.0,38.0,81.0,85.0,14.0,21.0,66.7,15.0,39.0,38.5,6.0,31.0,37.0,32.0,20.0,12.0,23.0,4.0,-5,240:00,Utah Jazz
,,,,,,103.0,38.0,91.0,41.8,10.0,13.0,76.9,17.0,46.0,37.0,12.0,29.0,41.0,28.0,15.0,6.0,11.0,4.0,-13,240:00,13473,Washington Wizards,,,,,,,116.0,43.0,75.0,76.9,16.0,22.0,72.7,14.0,27.0,51.9,4.0,39.0,43.0,32.0,10.0,8.0,12.0,7.0,13,240:00,Utah Jazz
,,,,,,120.0,46.0,94.0,48.9,18.0,23.0,78.3,10.0,27.0,37.0,11.0,40.0,51.0,33.0,20.0,7.0,12.0,4.0,9,240:00,11046,Washington Wizards,,,,,,,111.0,42.0,86.0,78.3,14.0,21.0,66.7,13.0,41.0,31.7,5.0,37.0,42.0,31.0,23.0,7.0,15.0,4.0,-9,240:00,Utah Jazz
,,,,,,116.0,45.0,91.0,49.5,14.0,21.0,66.7,12.0,32.0,37.5,13.0,34.0,47.0,28.0,19.0,8.0,10.0,2.0,9,240:00,11867,Washington Wizards,,,,,,,107.0,38.0,85.0,66.7,19.0,25.0,76.0,12.0,36.0,33.3,10.0,31.0,41.0,30.0,21.0,4.0,12.0,6.0,-9,240:00,Utah Jazz
,,,,,,105.0,40.0,84.0,47.6,17.0,21.0,81.0,8.0,31.0,25.8,9.0,26.0,35.0,24.0,15.0,9.0,11.0,7.0,-18,240:00,12630,Washington Wizards,,,,,,,123.0,45.0,93.0,81.0,19.0,24.0,79.2,14.0,41.0,34.1,19.0,33.0,52.0,28.0,16.0,4.0,13.0,6.0,18,240:00,Utah Jazz
,,,,,,111.0,39.0,90.0,43.3,17.0,20.0,85.0,16.0,38.0,42.1,18.0,25.0,43.0,22.0,16.0,6.0,18.0,3.0,-15,240:00,14206,Washington Wizards,,,,,,,126.0,50.0,88.0,85.0,11.0,12.0,91.7,15.0,36.0,41.7,10.0,31.0,41.0,29.0,17.0,10.0,16.0,3.0,15,240:00,Utah Jazz
6.0,46.0,17.0,12.0,18.0,10.0,117.0,42.0,83.0,50.6,20.0,26.0,76.9,13.0,31.0,41.9,11.0,33.0,44.0,24.0,20.0,2.0,8.0,0.0,9,240:00,10208,Washington Wizards,11.0,36.0,4.0,10.0,13.0,9.0,108.0,40.0,80.0,50.0,12.0,17.0,70.6,16.0,44.0,36.4,4.0,27.0,31.0,23.0,20.0,5.0,9.0,5.0,-9,240:00,Utah Jazz
,,,,,,101.0,40.0,97.0,41.2,16.0,21.0,76.2,5.0,26.0,19.2,8.0,32.0,40.0,25.0,18.0,6.0,5.0,7.0,-21,240:00,11925,Washington Wizards,,,,,,,122.0,45.0,96.0,76.2,18.0,22.0,81.8,14.0,43.0,32.6,10.0,45.0,55.0,16.0,21.0,2.0,10.0,4.0,21,240:00,Utah Jazz
,,,,,,120.0,42.0,87.0,48.3,24.0,30.0,80.0,12.0,32.0,37.5,9.0,35.0,44.0,28.0,20.0,8.0,14.0,6.0,-6,240:00,12567,Washington Wizards,,,,,,,126.0,43.0,90.0,80.0,20.0,28.0,71.4,20.0,44.0,45.5,12.0,33.0,45.0,30.0,21.0,9.0,16.0,6.0,6,240:00,Utah Jazz
,,,,,,114.0,41.0,75.0,54.7,20.0,26.0,76.9,12.0,31.0,38.7,6.0,24.0,30.0,28.0,20.0,11.0,15.0,6.0,-2,240:00,12707,Washington Wizards,,,,,,,116.0,45.0,94.0,76.9,10.0,11.0,90.9,16.0,34.0,47.1,14.0,28.0,42.0,29.0,20.0,9.0,17.0,2.0,2,240:00,Utah Jazz
,,,,,,139.0,56.0,100.0,56.0,14.0,16.0,87.5,13.0,34.0,38.2,14.0,25.0,39.0,27.0,16.0,6.0,7.0,4.0,15,240:00,13816,Washington Wizards,,,,,,,124.0,49.0,83.0,87.5,13.0,17.0,76.5,13.0,30.0,43.3,9.0,25.0,34.0,27.0,15.0,5.0,12.0,3.0,-15,240:00,Utah Jazz
